-10.8,-15.4,-5.3,0.001,8.7,4.1,1.9,-21.9,18,41.6,9.6,-0.8,-4.1,730
-11.1,-18.3,-1.1,0.001,4.9,3,0.9,-22.4,12,45.1,9.6,-1.1,-9.9,650
-4.8,-15,5.7,0.001,7.7,3.4,0.9,-17.1,15,42.1,9.6,-1,-10.6,625
-2.1,-5.6,0.1,5.5,5,3.3,0.9,-4.2,62,86.3,9.6,-0.5,-5.3,620
-10.9,-14.4,-6.7,0.001,10.1,4.3,2.3,-20.3,33,46.1,9.7,-0.3,-3.4,650
-11.3,-15.9,-4.7,1.5,12,5.2,2.8,-21.7,31,42.9,9.7,-0.2,-1.3,650
-14.5,-19.1,-7.5,0.001,7.1,3.8,1.8,-24.6,21,44.1,9.7,-0.4,-11.9,670
-12.9,-21.7,-0.1,0.001,4.7,3.3,0.6,-20.3,18,59.6,9.7,-0.6,-13.3,670
-6.8,-13.9,2.7,0.001,5.4,3.8,1.1,-18,13,46.4,9.8,-0.7,-11,680
-6.7,-12.4,1.2,0.001,5.7,3.2,1,-15.7,24,51.6,9.8,-0.7,-10.3,660
-9.3,-11.9,-4.9,0.001,7.1,3.7,1.8,-21.3,23,37.4,9.8,-0.8,-12.3,650
-9.2,-13.2,-3.5,0.001,7.5,3.9,1.7,-23,18,33.4,9.8,-0.9,-13.2,650
-7.2,-15.8,2.5,0.001,4,2.6,1,-15.2,24,56.5,9.8,-1.1,-13.9,610
-4.7,-11.4,2.2,0.001,10.1,4.6,1.7,-11,32,65.6,9.9,-0.7,-10.8,570
-4,-8.5,2.1,0.001,6.3,4.6,1.6,-9.6,38,67.5,9.9,-0.7,-9.6,500
-4.1,-8.4,-0.6,0.001,6.4,3.7,1.4,-10.7,45,60,9.9,-0.7,-10.1,520
-6.3,-8.9,-4.7,0.5,5.7,4.3,1.9,-9.3,64,79.3,9.9,-0.6,-6.2,520
-7.7,-15.9,1,0.001,6.9,4.1,1.3,-16.9,24,54.3,10,-0.5,-3.9,530
0.2,-0.3,0.9,21,2.6,1.8,0.3,-0.5,78,94.6,10.1,-0.3,-1.2,520
-1.1,-2.2,-0.2,3.5,4,2,0.4,-2.1,88,93,10.1,-0.2,-0.6,510
-1.2,-2.9,1.2,0.5,6.3,3.5,0.6,-3.6,71,83.9,10.1,-0.2,-0.6,520
-3.6,-8.9,0.3,0.1,12.7,6.4,3,-9,34,67.5,10.1,-0.1,-6.4,530
-11.3,-13.8,-7.7,0.001,11.4,4.5,2.6,-24.6,23,32.5,10.2,-0.2,-10.3,550
-6.1,-14.2,0.3,0.001,9.4,4.2,1.5,-13.1,34,59.6,10.2,-0.7,-11.4,530
